Date;Close;RSI;TNRSI;BB PERCENT;ROC-14;SO;CCI;PPO;OP1;OP2;OP3;OP4;OP5;OP6_RSI_3070;OP7_RSI_4555;OP8_RSI_3565
5.09.2000;42,96875;;;;;;;;;;;;;;;
6.09.2000;44,0625;;;;;;;;;;;;;;;
7.09.2000;44,15625;;;;;;;;;;;;;;;
8.09.2000;43,34375;;;;;;;;;;;;;;;
11.09.2000;44,65625;;;;;;;;;;;;;;;
12.09.2000;44,28125;;;;;;;;;;;;;;;
13.09.2000;44,3125;;;;;;;;;;;;;;;
14.09.2000;43,789063;;;;;;;;;;;;;;;
15.09.2000;45,09375;;;;;;;;;;;;;;;
18.09.2000;45;;;;;;;;;;;;;;;
19.09.2000;44,03125;;;;;;;;;;;;;;;
20.09.2000;43,5;;;;;;;;;;;;;;;
21.09.2000;42,65625;;;;;;;;;;;;;;;
22.09.2000;42,125;;;;;;;;;;;;;;;
25.09.2000;41,398438;41,50465052;;;-3,654544291;-24,47;;;;;0;;1;0;1;0
26.09.2000;41,65625;35,68772894;;;-5,460992908;6,98;;;;;1;;1;0;1;0
27.09.2000;42,71875;42,3333317;;;-3,255484784;35,73;;;;;0;;0;0;1;0
28.09.2000;42,070313;43,08736301;;;-2,937994521;18,18;;;;;0;;1;0;1;0
29.09.2000;42,625;37,98520831;;;-4,548635409;33,19;;;;;1;;0;0;1;0
2.10.2000;43,34375;44,67140138;;49,57618068;-2,117148906;52,64;-3,23;;;;0;0;0;0;1;0
3.10.2000;43,4375;45,06172672;;51,21695076;-1,97461213;55,18;1,78;;;;0;0;0;0;0;0
4.10.2000;42,40625;42,6188444;;29,24227309;-3,157895843;27,27;-69,07;;;;0;0;0;0;1;0
5.10.2000;42,75;36,05947624;;38,71587158;-5,197505198;36,58;-37,38;;;;1;0;0;0;1;0
6.10.2000;42,1875;34,15492601;;27,46294073;-6,25;21,91;-72,26;;;;1;0;0;0;1;1
9.10.2000;43;44,08602015;;47,78006932;-2,342086586;60,83;-8,71;;;;0;0;0;0;1;0
10.10.2000;43,59375;50,53380795;;63,21054696;0,215517241;104,46;40,07;-0,82;;;0;0;2;0;0;0
11.10.2000;43,3125;53,99239641;;57,77386462;1,538461538;87,19;23,06;-0,69;;;0;0;2;0;0;0
12.10.2000;43,65625;59,5330763;;66,85333318;3,635014837;102,85;54,07;-0,51;;;0;0;2;0;2;0
13.10.2000;42,125;54,1114037;;28,68626395;1,755046893;32,18;-72,42;-0,65;;;0;0;0;0;0;0
16.10.2000;41;46,61835714;;-1,521079968;-1,575393848;-32,81;-185,65;-0,97;;;0;1;1;0;0;0
17.10.2000;41,4375;42,9432006;;15,2122167;-2,999268471;16,47;-119,43;-1,12;;;0;1;1;0;1;0
18.10.2000;41,25;45,24025068;;13,63792811;-1,94986189;9,41;-123,42;-1,26;;;0;1;1;0;0;0
19.10.2000;41,15625;40,99616858;;15,09367398;-3,445747801;5,88;-115,69;-1,38;;;0;1;1;0;1;0
